前 128 个点的 FFT 结果:
第 3101 个点: 3101, s3 实部: -9518.878130, s3 虚部: 1356.868628, s3 取模: 1.173718, s3 相位: 3.000001, s4 实部: -507.394503, s4 虚部: 756.549097, s4 取模: 0.111199, s4 相位: 2.161565, 相位差: 0.838436
第 3102 个点: 3102, s3 实部: -9546.741106, s3 虚部: 1367.180818, s3 取模: 1.177263, s3 相位: 2.999351, s4 实部: -512.816460, s4 虚部: 758.650852, s4 取模: 0.111781, s4 相位: 2.165204, 相位差: 0.834146
第 3103 个点: 3103, s3 实部: -9573.465013, s3 虚部: 1381.710842, s3 取模: 1.180745, s3 相位: 2.998255, s4 实部: -521.274615, s4 虚部: 760.639656, s4 取模: 0.112563, s4 相位: 2.171596, 相位差: 0.826660
第 3104 个点: 3104, s3 实部: -9595.955832, s3 虚部: 1409.758874, s3 取模: 1.183955, s3 相位: 2.995724, s4 实部: -539.198181, s4 虚部: 762.017832, s4 取模: 0.113952, s4 相位: 2.186600, 相位差: 0.809124
第 3105 个点: 3105, s3 实部: -9580.389066, s3 虚部: 1553.394810, s3 取模: 1.184754, s3 相位: 2.980848, s4 实部: -637.645410, s4 虚部: 757.434770, s4 取模: 0.120862, s4 相位: 2.270539, 相位差: 0.710309
第 3106 个点: 3106, s3 实部: -9717.619626, s3 虚部: 1236.620588, s3 取模: 1.195799, s3 相位: 3.015017, s4 实部: -415.402582, s4 虚部: 777.099821, s4 取模: 0.107564, s4 相位: 2.061704, 相位差: 0.953313
第 3107 个点: 3107, s3 实部: -9721.886385, s3 虚部: 1321.886272, s3 取模: 1.197674, s3 相位: 3.006451, s4 实部: -473.139334, s4 虚部: 775.815617, s4 取模: 0.110926, s4 相位: 2.118435, 相位差: 0.888017
第 3108 个点: 3108, s3 实部: -9746.735711, s3 虚部: 1345.826526, s3 取模: 1.201076, s3 相位: 3.004381, s4 实部: -488.081438, s4 虚部: 777.911588, s4 取模: 0.112103, s4 相位: 2.131138, 相位差: 0.873243
第 3109 个点: 3109, s3 实部: -9775.184808, s3 虚部: 1359.765296, s3 取模: 1.204749, s3 相位: 3.003376, s4 实部: -495.919334, s4 虚部: 780.757049, s4 取模: 0.112908, s4 相位: 2.136681, 相位差: 0.866695
第 3110 个点: 3110, s3 实部: -9805.001893, s3 虚部: 1370.563406, s3 取模: 1.208536, s3 相位: 3.002710, s4 实部: -501.336415, s4 虚部: 784.098779, s4 取模: 0.113607, s4 相位: 2.139669, 相位差: 0.863042
第 3111 个点: 3111, s3 实部: -9835.532101, s3 虚部: 1380.438863, s3 取模: 1.212394, s3 相位: 3.002151, s4 实部: -505.698571, s4 虚部: 788.024055, s4 取模: 0.114298, s4 相位: 2.141336, 相位差: 0.860816
第 3112 个点: 3112, s3 实部: -9866.484052, s3 虚部: 1390.796262, s3 取模: 1.216312, s3 相位: 3.001554, s4 实部: -509.598008, s4 虚部: 792.898681, s4 取模: 0.115056, s4 相位: 2.142024, 相位差: 0.859529
第 3113 个点: 3113, s3 实部: -9897.633584, s3 虚部: 1403.695049, s3 取模: 1.220297, s3 相位: 3.000711, s4 实部: -513.453973, s4 虚部: 799.764966, s4 取模: 0.116016, s4 相位: 2.141531, 相位差: 0.859180
第 3114 个点: 3114, s3 实部: -9928.529667, s3 虚部: 1425.642744, s3 取模: 1.224409, s3 相位: 2.998977, s4 实部: -518.021314, s4 虚部: 812.543093, s4 取模: 0.117630, s4 相位: 2.138356, 相位差: 0.860621
第 3115 个点: 3115, s3 实部: -9955.535757, s3 虚部: 1515.725792, s3 取模: 1.229280, s3 相位: 2.990503, s4 实部: -529.135616, s4 虚部: 867.874602, s4 取模: 0.124080, s4 相位: 2.118311, 相位差: 0.872192
第 3116 个点: 3116, s3 实部: -10002.729636, s3 虚部: 1278.659644, s3 取模: 1.230972, s3 相位: 3.014451, s4 实部: -508.310980, s4 虚部: 720.158593, s4 取模: 0.107603, s4 相位: 2.185426, 相位差: 0.829025
第 3117 个点: 3117, s3 实部: -10030.735381, s3 虚部: 1359.884510, s3 取模: 1.235656, s3 相位: 3.006842, s4 实部: -518.519288, s4 虚部: 770.362068, s4 取模: 0.113356, s4 相位: 2.163229, 相位差: 0.843613
第 3118 个点: 3118, s3 实部: -10062.660690, s3 虚部: 1380.060343, s3 取模: 1.239850, s3 相位: 3.005296, s4 实部: -522.819762, s4 虚部: 782.834222, s4 取模: 0.114913, s4 相位: 2.159621, 相位差: 0.845675
第 3119 个点: 3119, s3 实部: -10095.322527, s3 虚部: 1390.915749, s3 取模: 1.243981, s3 相位: 3.004676, s4 实部: -526.308559, s4 虚部: 789.749640, s4 取模: 0.115851, s4 相位: 2.158631, 相位差: 0.846045
第 3120 个点: 3120, s3 实部: -10128.321826, s3 虚部: 1398.259034, s3 取模: 1.248094, s3 相位: 3.004405, s4 实部: -529.628921, s4 虚部: 794.797157, s4 取模: 0.116589, s4 相位: 2.158593, 相位差: 0.845812
第 3121 个点: 3121, s3 实部: -10161.495642, s3 虚部: 1403.439195, s3 取模: 1.252192, s3 相位: 3.004347, s4 实部: -533.044688, s4 虚部: 798.977017, s4 取模: 0.117245, s4 相位: 2.159140, 相位差: 0.845208
第 3122 个点: 3122, s3 实部: -10194.675313, s3 虚部: 1406.458621, s3 取模: 1.256254, s3 相位: 3.004498, s4 实部: -536.824956, s4 虚部: 802.643764, s4 取模: 0.117873, s4 相位: 2.160289, 相位差: 0.844209
第 3123 个点: 3123, s3 实部: -10227.513027, s3 虚部: 1405.983383, s3 取模: 1.260217, s3 相位: 3.004978, s4 实部: -541.513952, s4 虚部: 805.879057, s4 取模: 0.118520, s4 相位: 2.162451, 相位差: 0.842528
第 3124 个点: 3124, s3 实部: -10258.829241, s3 虚部: 1396.352940, s3 取模: 1.263846, s3 相位: 3.006312, s4 实部: -548.937282, s4 虚部: 808.407988, s4 取模: 0.119283, s4 相位: 2.167313, 相位差: 0.838999
第 3125 个点: 3125, s3 实部: -10279.145853, s3 虚部: 1330.491162, s3 取模: 1.265246, s3 相位: 3.012872, s4 实部: -573.703840, s4 虚部: 807.233699, s4 取模: 0.120890, s4 相位: 2.188670, 相位差: 0.824203
第 3126 个点: 3126, s3 实部: -10365.693382, s3 虚部: 1593.098888, s3 取模: 1.280200, s3 相位: 2.989096, s4 实部: -496.867212, s4 虚部: 827.360779, s4 取模: 0.117809, s4 相位: 2.111616, 相位差: 0.877480
第 3127 个点: 3127, s3 实部: -10380.698204, s3 虚部: 1498.101357, s3 取模: 1.280303, s3 相位: 2.998266, s4 实部: -530.654852, s4 虚部: 824.306584, s4 取模: 0.119671, s4 相位: 2.142772, 相位差: 0.855494
第 3128 个点: 3128, s3 实部: -10412.519332, s3 虚部: 1485.588605, s3 取模: 1.283931, s3 相位: 2.999876, s4 实部: -538.987738, s4 虚部: 826.665601, s4 取模: 0.120466, s4 相位: 2.148578, 相位差: 0.851298
第 3129 个点: 3129, s3 实部: -10446.668287, s3 虚部: 1483.457350, s3 取模: 1.288021, s3 相位: 3.000533, s4 实部: -544.212274, s4 虚部: 829.806881, s4 取模: 0.121136, s4 相位: 2.151259, 相位差: 0.849274
第 3130 个点: 3130, s3 实部: -10481.699914, s3 虚部: 1484.580103, s3 取模: 1.292274, s3 相位: 3.000893, s4 实部: -548.602281, s4 虚部: 833.339829, s4 取模: 0.121790, s4 相位: 2.152997, 相位差: 0.847897
第 3131 个点: 3131, s3 实部: -10517.200091, s3 虚部: 1487.012236, s3 取模: 1.296607, s3 相位: 3.001135, s4 实部: -552.880921, s4 虚部: 837.263981, s4 取模: 0.122478, s4 相位: 2.154408, 相位差: 0.846727
第 3132 个点: 3132, s3 实部: -10552.945899, s3 虚部: 1489.884674, s3 取模: 1.300976, s3 相位: 3.001338, s4 实部: -557.565639, s4 虚部: 841.779198, s4 取模: 0.123253, s4 相位: 2.155815, 相位差: 0.845522
第 3133 个点: 3133, s3 实部: -10588.666200, s3 虚部: 1492.454004, s3 取模: 1.305338, s3 相位: 3.001567, s4 实部: -563.504673, s4 虚部: 847.473220, s4 取模: 0.124233, s4 相位: 2.157591, 相位差: 0.843976
第 3134 个点: 3134, s3 实部: -10623.615132, s3 虚部: 1493.101985, s3 取模: 1.309574, s3 相位: 3.001962, s4 实部: -573.313354, s4 虚部: 856.412897, s4 取模: 0.125805, s4 相位: 2.160713, 相位差: 0.841248
第 3135 个点: 3135, s3 实部: -10652.632062, s3 虚部: 1481.278641, s3 取模: 1.312882, s3 相位: 3.003426, s4 实部: -605.465719, s4 虚部: 883.520359, s4 取模: 0.130746, s4 相位: 2.171580, 相位差: 0.831846
第 3136 个点: 3136, s3 实部: -10728.627296, s3 虚部: 1564.486431, s3 取模: 1.323498, s3 相位: 2.996790, s4 实部: -470.268673, s4 虚部: 775.302444, s4 取模: 0.110691, s4 相位: 2.116027, 相位差: 0.880763
第 3137 个点: 3137, s3 实部: -10748.242440, s3 虚部: 1532.615393, s3 取模: 1.325313, s3 相位: 2.999955, s4 实部: -538.266820, s4 虚部: 831.566374, s4 取模: 0.120919, s4 相位: 2.145266, 相位差: 0.854689
第 3138 个点: 3138, s3 实部: -10783.718828, s3 虚部: 1532.474427, s3 取模: 1.329598, s3 相位: 3.000428, s4 实部: -550.488191, s4 虚部: 842.783685, s4 取模: 0.122881, s4 相位: 2.149403, 相位差: 0.851025
第 3139 个点: 3139, s3 实部: -10821.165645, s3 虚部: 1535.805404, s3 取模: 1.334181, s3 相位: 3.000608, s4 实部: -556.758603, s4 虚部: 849.286837, s4 取模: 0.123964, s4 相位: 2.151070, 相位差: 0.849538
第 3140 个点: 3140, s3 实部: -10859.471347, s3 虚部: 1540.319951, s3 取模: 1.338888, s3 相位: 3.000691, s4 实部: -561.109974, s4 虚部: 854.374467, s4 取模: 0.124775, s4 相位: 2.151902, 相位差: 0.848790
第 3141 个点: 3141, s3 实部: -10898.387764, s3 虚部: 1545.471075, s3 取模: 1.343679, s3 相位: 3.000725, s4 实部: -564.517014, s4 虚部: 858.907042, s4 取模: 0.125466, s4 相位: 2.152252, 相位差: 0.848473
第 3142 个点: 3142, s3 实部: -10937.887951, s3 虚部: 1551.126875, s3 取模: 1.348550, s3 相位: 3.000720, s4 实部: -567.247905, s4 虚部: 863.254744, s4 取模: 0.126092, s4 相位: 2.152149, 相位差: 0.848571
第 3143 个点: 3143, s3 实部: -10978.117988, s3 虚部: 1557.406427, s3 取模: 1.353520, s3 相位: 3.000668, s4 实部: -569.193897, s4 虚部: 867.712081, s4 取模: 0.126677, s4 相位: 2.151358, 相位差: 0.849311
第 3144 个点: 3144, s3 实部: -11019.695504, s3 虚部: 1564.991913, s3 取模: 1.358675, s3 相位: 3.000518, s4 实部: -569.501967, s4 虚部: 872.863272, s4 取模: 0.127224, s4 相位: 2.148894, 相位差: 0.851625
第 3145 个点: 3145, s3 实部: -11066.776990, s3 虚部: 1578.641106, s3 取模: 1.364600, s3 相位: 2.999902, s4 实部: -562.078304, s4 虚部: 882.069799, s4 取模: 0.127678, s4 相位: 2.138140, 相位差: 0.861762
第 3146 个点: 3146, s3 实部: -11062.192408, s3 虚部: 1532.668767, s3 取模: 1.363265, s3 相位: 3.003919, s4 实部: -631.239120, s4 虚部: 849.855629, s4 取模: 0.129228, s4 相位: 2.209648, 相位差: 0.794271
第 3147 个点: 3147, s3 实部: -11128.525026, s3 虚部: 1567.884500, s3 取模: 1.371879, s3 相位: 3.001625, s4 实部: -596.258404, s4 虚部: 873.821302, s4 取模: 0.129134, s4 相位: 2.169583, 相位差: 0.832042
第 3148 个点: 3148, s3 实部: -11172.529714, s3 虚部: 1577.168385, s3 取模: 1.377356, s3 相位: 3.001354, s4 实部: -594.630660, s4 虚部: 879.757645, s4 取模: 0.129622, s4 相位: 2.165166, 相位差: 0.836188
第 3149 个点: 3149, s3 实部: -11214.941400, s3 虚部: 1584.337777, s3 取模: 1.382605, s3 相位: 3.001251, s4 实部: -595.789481, s4 虚部: 884.183943, s4 取模: 0.130149, s4 相位: 2.163742, 相位差: 0.837509
第 3150 个点: 3150, s3 实部: -11257.064666, s3 虚部: 1590.893587, s3 取模: 1.387808, s3 相位: 3.001198, s4 实部: -597.811866, s4 虚部: 888.153961, s4 取模: 0.130689, s4 相位: 2.163236, 相位差: 0.837962
第 3151 个点: 3151, s3 实部: -11299.187774, s3 虚部: 1597.176658, s3 取模: 1.393007, s3 相位: 3.001170, s4 实部: -600.264173, s4 虚部: 891.919468, s4 取模: 0.131238, s4 相位: 2.163173, 相位差: 0.837997
第 3152 个点: 3152, s3 实部: -11341.361861, s3 虚部: 1603.271889, s3 取模: 1.398209, s3 相位: 3.001158, s4 实部: -603.042583, s4 虚部: 895.563106, s4 取模: 0.131796, s4 相位: 2.163423, 相位差: 0.837735
第 3153 个点: 3153, s3 实部: -11383.479216, s3 虚部: 1609.126941, s3 取模: 1.403399, s3 相位: 3.001167, s4 实部: -606.223247, s4 虚部: 899.098959, s4 取模: 0.132371, s4 相位: 2.164035, 相位差: 0.837132
第 3154 个点: 3154, s3 实部: -11425.046651, s3 虚部: 1614.416636, s3 取模: 1.408514, s3 相位: 3.001217, s4 实部: -610.246580, s4 虚部: 902.456157, s4 取模: 0.132985, s4 相位: 2.165374, 相位差: 0.835843
第 3155 个点: 3155, s3 实部: -11462.971941, s3 虚部: 1617.049556, s3 取模: 1.413143, s3 相位: 3.001450, s4 实部: -617.918922, s4 虚部: 905.094365, s4 取模: 0.133778, s4 相位: 2.169825, 相位差: 0.831625
第 3156 个点: 3156, s3 实部: -11559.847640, s3 虚部: 1659.431587, s3 取模: 1.425579, s3 相位: 2.999015, s4 实部: -572.438982, s4 虚部: 918.125351, s4 取模: 0.132075, s4 相位: 2.128307, 相位差: 0.870709
第 3157 个点: 3157, s3 实部: -11567.840016, s3 虚部: 1641.406753, s3 取模: 1.426234, s3 相位: 3.000640, s4 实部: -607.981576, s4 虚部: 915.312868, s4 取模: 0.134135, s4 相位: 2.157113, 相位差: 0.843527
第 3158 个点: 3158, s3 实部: -11609.213659, s3 虚部: 1645.804194, s3 取模: 1.431310, s3 相位: 3.000764, s4 实部: -613.598556, s4 虚部: 918.351064, s4 取模: 0.134824, s4 相位: 2.159827, 相位差: 0.840937
第 3159 个点: 3159, s3 实部: -11652.921465, s3 虚部: 1651.585419, s3 取模: 1.436692, s3 相位: 3.000799, s4 实部: -617.486426, s4 虚部: 921.720861, s4 取模: 0.135430, s4 相位: 2.161053, 相位差: 0.839746
第 3160 个点: 3160, s3 实部: -11697.581040, s3 虚部: 1657.806620, s3 取模: 1.442196, s3 相位: 3.000808, s4 实部: -620.931222, s4 虚部: 925.159436, s4 取模: 0.136013, s4 相位: 2.161904, 相位差: 0.838904
第 3161 个点: 3161, s3 实部: -11742.906712, s3 虚部: 1664.262187, s3 取模: 1.447785, s3 相位: 3.000805, s4 实部: -624.246756, s4 虚部: 928.582537, s4 取模: 0.136585, s4 相位: 2.162660, 相位差: 0.838146
第 3162 个点: 3162, s3 实部: -11788.852496, s3 虚部: 1670.898291, s3 取模: 1.453452, s3 相位: 3.000795, s4 实部: -627.581619, s4 虚部: 931.912380, s4 取模: 0.137150, s4 相位: 2.163469, 相位差: 0.837326
第 3163 个点: 3163, s3 实部: -11835.522258, s3 虚部: 1677.734079, s3 取模: 1.459209, s3 相位: 3.000777, s4 实部: -631.090595, s4 虚部: 934.999841, s4 取模: 0.137702, s4 相位: 2.164521, 相位差: 0.836256
第 3164 个点: 3164, s3 实部: -11883.359691, s3 虚部: 1684.915460, s3 取模: 1.465114, s3 相位: 3.000744, s4 实部: -635.137157, s4 虚部: 937.399823, s4 取模: 0.138221, s4 相位: 2.166297, 相位差: 0.834447
第 3165 个点: 3165, s3 实部: -11934.899606, s3 虚部: 1693.323110, s3 取模: 1.471487, s3 相位: 3.000653, s4 实部: -641.598157, s4 虚部: 936.686901, s4 取模: 0.138593, s4 相位: 2.171361, 相位差: 0.829293
第 3166 个点: 3166, s3 实部: -11897.646783, s3 虚部: 1670.609093, s3 取模: 1.466597, s3 相位: 3.002090, s4 实部: -582.734646, s4 虚部: 1021.030582, s4 取模: 0.143508, s4 相位: 2.089417, 相位差: 0.912673
第 3167 个点: 3167, s3 实部: -12013.293657, s3 虚部: 1701.285977, s3 取模: 1.481099, s3 相位: 3.000911, s4 实部: -635.584391, s4 虚部: 960.039100, s4 取模: 0.140548, s4 相位: 2.155589, 相位差: 0.845322
第 3168 个点: 3168, s3 实部: -12064.714942, s3 虚部: 1709.426156, s3 取模: 1.487453, s3 相位: 3.000841, s4 实部: -641.112616, s4 虚部: 960.694849, s4 取模: 0.140988, s4 相位: 2.159267, 相位差: 0.841575
第 3169 个点: 3169, s3 实部: -12114.314006, s3 虚部: 1716.848452, s3 取模: 1.493575, s3 相位: 3.000810, s4 实部: -645.028470, s4 虚部: 963.522825, s4 取模: 0.141540, s4 相位: 2.160722, 相位差: 0.840088
第 3170 个点: 3170, s3 实部: -12163.724124, s3 虚部: 1724.121268, s3 取模: 1.499671, s3 相位: 3.000788, s4 实部: -648.527572, s4 虚部: 966.984348, s4 取模: 0.142129, s4 相位: 2.161565, 相位差: 0.839222
第 3171 个点: 3171, s3 实部: -12213.307366, s3 虚部: 1731.367911, s3 取模: 1.505788, s3 相位: 3.000770, s4 实部: -651.873374, s4 虚部: 970.765346, s4 取模: 0.142740, s4 相位: 2.162141, 相位差: 0.838629
第 3172 个点: 3172, s3 实部: -12263.200470, s3 虚部: 1738.631474, s3 取模: 1.511943, s3 相位: 3.000755, s4 实部: -655.163288, s4 虚部: 974.794590, s4 取模: 0.143372, s4 相位: 2.162554, 相位差: 0.838201
第 3173 个点: 3173, s3 实部: -12313.485671, s3 虚部: 1745.932219, s3 取模: 1.518145, s3 相位: 3.000741, s4 实部: -658.453439, s4 虚部: 979.127167, s4 取模: 0.144035, s4 相位: 2.162820, 相位差: 0.837922
第 3174 个点: 3174, s3 实部: -12364.266619, s3 虚部: 1753.284874, s3 取模: 1.524409, s3 相位: 3.000729, s4 实部: -661.812339, s4 虚部: 984.059449, s4 取模: 0.144764, s4 相位: 2.162849, 相位差: 0.837880
第 3175 个点: 3175, s3 实部: -12415.923185, s3 虚部: 1760.722210, s3 取模: 1.530780, s3 相位: 3.000720, s4 实部: -665.493294, s4 虚部: 991.226324, s4 取模: 0.145740, s4 相位: 2.162058, 相位差: 0.838663
第 3176 个点: 3176, s3 实部: -12410.810058, s3 虚部: 1763.778966, s3 取模: 1.530214, s3 相位: 3.000422, s4 实部: -630.682226, s4 虚部: 733.851485, s4 取模: 0.118118, s4 相位: 2.280730, 相位差: 0.719691
第 3177 个点: 3177, s3 实部: -12516.393436, s3 虚部: 1775.431534, s3 取模: 1.543175, s3 相位: 3.000684, s4 实部: -670.124599, s4 虚部: 986.581169, s4 取模: 0.145587, s4 相位: 2.167453, 相位差: 0.833232
第 3178 个点: 3178, s3 实部: -12569.313763, s3 虚部: 1783.020660, s3 取模: 1.549701, s3 相位: 3.000678, s4 实部: -673.830427, s4 虚部: 993.583255, s4 取模: 0.146548, s4 相位: 2.166729, 相位差: 0.833949
第 3179 个点: 3179, s3 实部: -12622.279342, s3 虚部: 1790.627707, s3 取模: 1.556233, s3 相位: 3.000671, s4 实部: -677.279844, s4 虚部: 998.581248, s4 取模: 0.147289, s4 相位: 2.166770, 相位差: 0.833901
第 3180 个点: 3180, s3 实部: -12675.642714, s3 虚部: 1798.274621, s3 取模: 1.562813, s3 相位: 3.000665, s4 实部: -680.701088, s4 虚部: 1003.043226, s4 取模: 0.147975, s4 相位: 2.167040, 相位差: 0.833625
第 3181 个点: 3181, s3 实部: -12729.517305, s3 虚部: 1805.959995, s3 取模: 1.569456, s3 相位: 3.000661, s4 实部: -684.156855, s4 虚部: 1007.234624, s4 取模: 0.148635, s4 相位: 2.167455, 相位差: 0.833206
第 3182 个点: 3182, s3 实部: -12784.012250, s3 虚部: 1813.671598, s3 取模: 1.576175, s3 相位: 3.000663, s4 实部: -687.697143, s4 虚部: 1011.182999, s4 取模: 0.149276, s4 相位: 2.168036, 相位差: 0.832627
第 3183 个点: 3183, s3 实部: -12839.327901, s3 虚部: 1821.376959, s3 取模: 1.582992, s3 相位: 3.000674, s4 实部: -691.408059, s4 虚部: 1014.762446, s4 取模: 0.149893, s4 相位: 2.168895, 相位差: 0.831778
第 3184 个点: 3184, s3 实部: -12896.015483, s3 虚部: 1828.977691, s3 取模: 1.589974, s3 相位: 3.000707, s4 实部: -695.526157, s4 虚部: 1017.498346, s4 取模: 0.150452, s4 相位: 2.170407, 相位差: 0.830301
第 3185 个点: 3185, s3 实部: -12956.658548, s3 虚部: 1836.001154, s3 取模: 1.597424, s3 相位: 3.000827, s4 实部: -701.167713, s4 虚部: 1017.036147, s4 取模: 0.150795, s4 相位: 2.174388, 相位差: 0.826439
第 3186 个点: 3186, s3 实部: -13201.656965, s3 虚部: 1809.299198, s3 取模: 1.626595, s3 相位: 3.005390, s4 实部: -786.518996, s4 虚部: 847.543888, s4 取模: 0.141145, s4 相位: 2.318866, 相位差: 0.686524
第 3187 个点: 3187, s3 实部: -13045.559622, s3 虚部: 1856.453021, s3 取模: 1.608519, s3 相位: 3.000236, s4 实部: -697.821094, s4 虚部: 1047.255894, s4 取模: 0.153620, s4 相位: 2.158568, 相位差: 0.841669
第 3188 个点: 3188, s3 实部: -13108.722907, s3 虚部: 1863.468052, s3 取模: 1.616273, s3 相位: 3.000384, s4 实部: -703.947560, s4 虚部: 1045.870960, s4 取模: 0.153895, s4 相位: 2.163221, 相位差: 0.837163
第 3189 个点: 3189, s3 实部: -13168.125722, s3 虚部: 1871.324250, s3 取模: 1.623587, s3 相位: 3.000428, s4 实部: -708.222333, s4 虚部: 1048.429063, s4 取模: 0.154446, s4 相位: 2.164895, 相位差: 0.835533
第 3190 个点: 3190, s3 实部: -13227.071155, s3 虚部: 1879.410414, s3 取模: 1.630850, s3 相位: 3.000449, s4 实部: -712.059151, s4 虚部: 1051.904345, s4 取模: 0.155060, s4 相位: 2.165866, 相位差: 0.834583
第 3191 个点: 3191, s3 实部: -13286.231449, s3 虚部: 1887.593582, s3 取模: 1.638141, s3 相位: 3.000466, s4 实部: -715.719437, s4 虚部: 1055.691810, s4 取模: 0.155693, s4 相位: 2.166578, 相位差: 0.833887
第 3192 个点: 3192, s3 实部: -13345.898797, s3 虚部: 1895.799162, s3 取模: 1.645493, s3 相位: 3.000486, s4 实部: -719.273537, s4 虚部: 1059.541681, s4 取模: 0.156325, s4 相位: 2.167189, 相位差: 0.833297
第 3193 个点: 3193, s3 实部: -13406.351402, s3 虚部: 1903.925369, s3 取模: 1.652938, s3 相位: 3.000519, s4 实部: -722.717699, s4 虚部: 1063.233157, s4 取模: 0.156934, s4 相位: 2.167792, 相位差: 0.832727
第 3194 个点: 3194, s3 实部: -13468.169051, s3 虚部: 1911.715672, s3 取模: 1.660543, s3 相位: 3.000591, s4 实部: -725.952357, s4 虚部: 1066.323382, s4 取模: 0.157468, s4 相位: 2.168519, 相位差: 0.832072
第 3195 个点: 3195, s3 实部: -13533.770112, s3 虚部: 1918.040727, s3 取模: 1.668580, s3 相位: 3.000808, s4 实部: -728.456103, s4 虚部: 1066.979879, s4 取模: 0.157707, s4 相位: 2.169835, 相位差: 0.830972
第 3196 个点: 3196, s3 实部: -13673.617603, s3 虚部: 1889.668732, s3 取模: 1.685007, s3 相位: 3.004264, s4 实部: -714.561743, s4 虚部: 1011.868459, s4 取模: 0.151213, s4 相位: 2.185658, 相位差: 0.818606
第 3197 个点: 3197, s3 实部: -13630.419756, s3 虚部: 1947.983265, s3 取模: 1.680776, s3 相位: 2.999639, s4 实部: -741.520686, s4 虚部: 1095.724219, s4 取模: 0.161505, s4 相位: 2.165741, 相位差: 0.833899
第 3198 个点: 3198, s3 实部: -13700.326539, s3 虚部: 1953.283351, s3 取模: 1.689315, s3 相位: 2.999975, s4 实部: -743.446407, s4 虚部: 1094.389986, s4 取模: 0.161502, s4 相位: 2.167511, 相位差: 0.832464
第 3199 个点: 3199, s3 实部: -13765.267382, s3 虚部: 1961.274017, s3 取模: 1.697301, s3 相位: 3.000065, s4 实部: -746.610652, s4 虚部: 1097.217357, s4 取模: 0.162005, s4 相位: 2.168286, 相位差: 0.831779
第 3200 个点: 3200, s3 实部: -13829.549322, s3 虚部: 1969.928469, s3 取模: 1.705218, s3 相位: 3.000101, s4 实部: -750.055544, s4 虚部: 1100.921108, s4 取模: 0.162615, s4 相位: 2.168860, 相位差: 0.831241
第 3201 个点: 3201, s3 实部: -13893.948705, s3 虚部: 1978.884319, s3 取模: 1.713155, s3 相位: 3.000116, s4 实部: -753.606563, s4 虚部: 1104.865322, s4 取模: 0.163257, s4 相位: 2.169394, 相位差: 0.830722
第 3202 个点: 3202, s3 实部: -13958.730262, s3 虚部: 1988.018001, s3 取模: 1.721141, s3 相位: 3.000123, s4 实部: -757.199515, s4 虚部: 1108.751152, s4 取模: 0.163896, s4 相位: 2.169974, 相位差: 0.830149
第 3203 个点: 3203, s3 实部: -14024.036537, s3 虚部: 1997.256948, s3 取模: 1.729192, s3 相位: 3.000127, s4 实部: -760.790048, s4 虚部: 1112.244630, s4 取模: 0.164496, s4 相位: 2.170712, 相位差: 0.829415
第 3204 个点: 3204, s3 实部: -14090.019874, s3 虚部: 2006.501718, s3 取模: 1.737326, s3 相位: 3.000138, s4 实部: -764.310501, s4 虚部: 1114.590816, s4 取模: 0.164975, s4 相位: 2.171882, 相位差: 0.828256
第 3205 个点: 3205, s3 实部: -14157.122876, s3 虚部: 2015.400717, s3 取模: 1.745588, s3 相位: 3.000183, s4 实部: -767.527728, s4 虚部: 1112.713882, s4 取模: 0.165009, s4 相位: 2.174630, 相位差: 0.825553
第 3206 个点: 3206, s3 实部: -14233.121489, s3 虚部: 2017.424131, s3 取模: 1.754808, s3 相位: 3.000789, s4 实部: -766.265813, s4 虚部: 1048.756926, s4 取模: 0.158553, s4 相位: 2.201793, 相位差: 0.798996
第 3207 个点: 3207, s3 实部: -14285.875997, s3 虚部: 2039.651354, s3 取模: 1.761566, s3 相位: 2.999777, s4 实部: -777.761470, s4 虚部: 1162.533700, s4 取模: 0.170741, s4 相位: 2.160428, 相位差: 0.839349
第 3208 个点: 3208, s3 实部: -14355.608859, s3 虚部: 2048.230955, s3 取模: 1.770141, s3 相位: 2.999871, s4 实部: -780.408120, s4 虚部: 1154.075238, s4 取模: 0.170065, s4 相位: 2.165383, 相位差: 0.834488
第 3209 个点: 3209, s3 实部: -14424.616100, s3 虚部: 2058.089441, s3 取模: 1.778650, s3 相位: 2.999870, s4 实部: -783.668270, s4 虚部: 1155.424658, s4 取模: 0.170424, s4 相位: 2.166776, 相位差: 0.833094
第 3210 个点: 3210, s3 实部: -14493.934838, s3 虚部: 2068.377027, s3 取模: 1.787204, s3 相位: 2.999843, s4 实部: -786.917867, s4 虚部: 1158.762037, s4 取模: 0.170984, s4 相位: 2.167359, 相位差: 0.832485
第 3211 个点: 3211, s3 实部: -14563.712304, s3 虚部: 2079.001951, s3 取模: 1.795820, s3 相位: 2.999798, s4 实部: -789.953970, s4 虚部: 1162.768035, s4 取模: 0.171597, s4 相位: 2.167545, 相位差: 0.832254
第 3212 个点: 3212, s3 实部: -14633.945821, s3 虚部: 2090.017517, s3 取模: 1.804497, s3 相位: 2.999732, s4 实部: -792.532363, s4 虚部: 1166.954420, s4 取模: 0.172197, s4 相位: 2.167389, 相位差: 0.832343
第 3213 个点: 3213, s3 实部: -14704.521925, s3 虚部: 2101.617261, s3 取模: 1.813226, s3 相位: 2.999631, s4 实部: -794.162430, s4 虚部: 1170.946113, s4 取模: 0.172712, s4 相位: 2.166757, 相位差: 0.832874
